InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Discount,PaymentMethod,ShippingCost,Category,SalesChannel,ReturnStatus,ShipmentProvider,WarehouseLocation,OrderPriority
579329,SKU_1514,Backpack,-7,2022-12-29 09:00:00.000000 UTC,-94.54,,Germany,1.1926527406174463,Bank Transfer,,Furniture,In-store,Not Returned,UPS,,Low
487771,SKU_1083,Wall Clock,-7,2025-09-03 02:00:00.000000 UTC,-57.31,,United Kingdom,1.1398687331339277,paypall,,Accessories,Online,Not Returned,DHL,,Low
301276,SKU_1239,Backpack,-7,2025-01-10 20:00:00.000000 UTC,14.5,,Portugal,0.24,paypall,,Accessories,Online,Not Returned,DHL,,Low
187687,SKU_1744,Headphones,-7,2024-05-05 09:00:00.000000 UTC,-76.49,,Spain,0.4,paypall,,Furniture,In-store,Returned,DHL,,Low
707679,SKU_1292,Backpack,-7,2023-08-27 12:00:00.000000 UTC,-64.13,,Italy,0.45,Bank Transfer,,Accessories,Online,Not Returned,UPS,,Low
449352,SKU_1483,Desk Lamp,-7,2022-06-23 05:00:00.000000 UTC,-79.56,,France,1.0023103693949529,Bank Transfer,,Accessories,In-store,Not Returned,DHL,,Low
876267,SKU_1399,Blue Pen,-7,2024-07-25 12:00:00.000000 UTC,-21.73,,France,0.27,paypall,,Accessories,In-store,Not Returned,FedEx,,Low
621819,SKU_1609,Notebook,-7,2025-04-24 05:00:00.000000 UTC,44.91,,United Kingdom,0.25,Bank Transfer,,Apparel,In-store,Not Returned,Royal Mail,,Low
635035,SKU_1623,T-shirt,-7,2024-07-29 18:00:00.000000 UTC,48.11,,United Kingdom,0.16,Credit Card,,Furniture,In-store,Returned,DHL,,Low
587363,SKU_1648,T-shirt,-7,2024-01-04 20:00:00.000000 UTC,74.84,,Sweden,0.41,Bank Transfer,,Apparel,In-store,Not Returned,UPS,,Low
783966,SKU_1199,Headphones,-7,2025-03-18 10:00:00.000000 UTC,-85.91,,Spain,0.06,paypall,,Furniture,Online,Not Returned,UPS,,Low
794651,SKU_1400,Backpack,-7,2021-05-01 06:00:00.000000 UTC,-30.65,,United Kingdom,1.4368025365377539,Credit Card,,Accessories,Online,Not Returned,Royal Mail,,Low
182604,SKU_1916,Wall Clock,-7,2022-06-15 18:00:00.000000 UTC,-72.55,,United States,1.0808137030217604,Credit Card,,Stationery,Online,Not Returned,UPS,,Low
970336,SKU_1670,Wireless Mouse,-7,2024-01-25 15:00:00.000000 UTC,-27.44,,United States,1.1797002474188107,paypall,,Stationery,In-store,Not Returned,UPS,,Low
508545,SKU_1532,Blue Pen,-7,2024-03-02 14:00:00.000000 UTC,-4.97,,Australia,0.47,Bank Transfer,,Apparel,In-store,Not Returned,DHL,,Medium
844265,SKU_1771,Blue Pen,-7,2021-02-10 00:00:00.000000 UTC,-10.13,,Norway,1.1187194321497143,paypall,,Furniture,Online,Not Returned,FedEx,,Medium
394507,SKU_1201,Wireless Mouse,-7,2020-12-19 06:00:00.000000 UTC,-28.17,,Netherlands,1.8732099946192351,Bank Transfer,,Furniture,In-store,Not Returned,FedEx,,Medium
533467,SKU_1697,Wireless Mouse,-7,2022-12-25 16:00:00.000000 UTC,77.53,,France,0.24,Credit Card,,Electronics,Online,Not Returned,Royal Mail,,Medium
110749,SKU_1022,Wall Clock,-7,2020-05-05 01:00:00.000000 UTC,54.51,,France,0.47,Bank Transfer,,Stationery,Online,Not Returned,Royal Mail,,Medium
446553,SKU_1509,Office Chair,-7,2025-07-29 03:00:00.000000 UTC,-35.06,,Portugal,1.35322694449717,Bank Transfer,,Stationery,In-store,Returned,UPS,,Medium
460777,SKU_1100,Office Chair,-7,2021-11-27 03:00:00.000000 UTC,-30.33,,United Kingdom,1.8144489462310935,paypall,,Stationery,Online,Not Returned,DHL,,Medium
607942,SKU_1005,Desk Lamp,-7,2020-05-11 06:00:00.000000 UTC,-79.69,,Belgium,1.1116530434484333,Credit Card,,Apparel,In-store,Not Returned,DHL,,Medium
466349,SKU_1248,T-shirt,-7,2021-07-07 21:00:00.000000 UTC,3.63,,Netherlands,0.15,paypall,,Furniture,Online,Not Returned,Royal Mail,,Medium
120923,SKU_1615,Office Chair,-7,2020-11-15 16:00:00.000000 UTC,18.39,,Norway,0.38,paypall,,Accessories,Online,Not Returned,DHL,,Medium
221914,SKU_1985,Wireless Mouse,-7,2025-08-10 02:00:00.000000 UTC,-17.48,,France,0.01,Credit Card,,Accessories,In-store,Not Returned,UPS,,Medium
555561,SKU_1305,Wireless Mouse,-7,2021-11-18 09:00:00.000000 UTC,-58.05,,Sweden,1.3813291462271731,Credit Card,,Accessories,Online,Not Returned,FedEx,,Medium
605934,SKU_1489,Office Chair,-7,2020-03-26 19:00:00.000000 UTC,-82.15,,Australia,1.3990884894625439,paypall,,Furniture,Online,Not Returned,FedEx,,Medium
465677,SKU_1967,Wall Clock,-7,2023-11-03 21:00:00.000000 UTC,-63.91,,Belgium,0.17,Credit Card,,Stationery,Online,Not Returned,UPS,,Medium
961596,SKU_1951,Notebook,-7,2021-03-15 16:00:00.000000 UTC,-6.04,,France,1.2346894150426853,Credit Card,,Stationery,Online,Not Returned,FedEx,,Medium
512755,SKU_1084,T-shirt,-7,2020-06-17 03:00:00.000000 UTC,-62.11,,Germany,0.38,Bank Transfer,,Furniture,In-store,Not Returned,FedEx,,Medium
886442,SKU_1493,Office Chair,-7,2025-03-06 10:00:00.000000 UTC,-98.26,,United States,1.6295084923245229,Credit Card,,Stationery,Online,Returned,DHL,,Medium
426944,SKU_1685,Wireless Mouse,-7,2021-04-16 23:00:00.000000 UTC,-11.13,,Australia,1.3338438237757217,Credit Card,,Apparel,In-store,Not Returned,FedEx,,Medium
354444,SKU_1845,Blue Pen,-7,2020-03-15 16:00:00.000000 UTC,-41.05,,Belgium,1.7730586901443632,Credit Card,,Accessories,Online,Not Returned,FedEx,,Medium
371449,SKU_1549,Wall Clock,-6,2024-03-04 14:00:00.000000 UTC,57.74,,Sweden,0.15,paypall,,Apparel,Online,Not Returned,UPS,,High
362968,SKU_1974,USB Cable,-6,2021-11-13 14:00:00.000000 UTC,-52.65,,United Kingdom,1.9556190625653622,Credit Card,,Apparel,Online,Not Returned,Royal Mail,,High
546918,SKU_1709,Blue Pen,-6,2023-05-15 02:00:00.000000 UTC,23.77,,Norway,0.13,Bank Transfer,,Accessories,Online,Not Returned,UPS,,High
951590,SKU_1890,Wall Clock,-6,2022-03-19 05:00:00.000000 UTC,46.01,,Portugal,0.14,paypall,,Accessories,In-store,Not Returned,UPS,,High
672203,SKU_1187,Backpack,-6,2020-02-16 17:00:00.000000 UTC,93.62,,Spain,0.07,paypall,,Electronics,Online,Not Returned,DHL,,High
121643,SKU_1404,Wall Clock,-6,2024-01-12 06:00:00.000000 UTC,-8.87,,United Kingdom,1.2511513607756826,paypall,,Apparel,Online,Returned,UPS,,High
461756,SKU_1324,T-shirt,-6,2021-04-24 01:00:00.000000 UTC,53.0,,Australia,0.24,Bank Transfer,,Accessories,Online,Not Returned,DHL,,High
529059,SKU_1995,T-shirt,-6,2021-12-20 11:00:00.000000 UTC,-85.46,,Australia,1.7748369193974314,Credit Card,,Apparel,Online,Not Returned,DHL,,High
912840,SKU_1967,Blue Pen,-6,2022-08-25 09:00:00.000000 UTC,-96.39,,Portugal,1.5990018004234432,Bank Transfer,,Accessories,Online,Not Returned,FedEx,,High
719092,SKU_1658,Wall Clock,-6,2025-01-05 23:00:00.000000 UTC,96.18,,United Kingdom,0.17,paypall,,Electronics,Online,Returned,DHL,,High
376207,SKU_1405,Wireless Mouse,-6,2023-05-28 00:00:00.000000 UTC,-4.32,,Germany,1.6594657693011965,Credit Card,,Electronics,In-store,Not Returned,DHL,,High
704654,SKU_1248,Backpack,-6,2025-02-01 22:00:00.000000 UTC,65.52,,Sweden,0.39,Bank Transfer,,Electronics,Online,Returned,UPS,,High
472007,SKU_1982,Wall Clock,-6,2024-02-10 00:00:00.000000 UTC,-23.65,,Germany,1.0906991637445442,paypall,,Accessories,In-store,Not Returned,DHL,,High
655623,SKU_1759,Notebook,-6,2021-12-31 11:00:00.000000 UTC,-92.44,,Australia,1.3086539812275142,paypall,,Furniture,In-store,Not Returned,FedEx,,High
149757,SKU_1390,Desk Lamp,-6,2022-05-31 12:00:00.000000 UTC,36.46,,Australia,0.12,Credit Card,,Furniture,In-store,Not Returned,UPS,,High
955832,SKU_1665,White Mug,-6,2023-11-25 00:00:00.000000 UTC,89.6,,Belgium,0.16,Credit Card,,Apparel,Online,Returned,FedEx,,High
824353,SKU_1868,Notebook,-6,2022-07-10 07:00:00.000000 UTC,-85.11,,Sweden,0.29,Credit Card,,Furniture,Online,Not Returned,FedEx,,High
992658,SKU_1593,White Mug,-6,2024-06-18 14:00:00.000000 UTC,-17.21,,Germany,0.12,paypall,,Accessories,Online,Not Returned,FedEx,,High
684949,SKU_1546,Wireless Mouse,-6,2023-09-18 09:00:00.000000 UTC,-35.02,,Sweden,0.3,paypall,,Stationery,Online,Not Returned,DHL,,Low
239733,SKU_1346,White Mug,-6,2025-07-29 07:00:00.000000 UTC,38.97,,Germany,0.38,paypall,,Electronics,In-store,Not Returned,DHL,,Low
942667,SKU_1583,Headphones,-6,2021-05-04 13:00:00.000000 UTC,-84.87,,United Kingdom,1.1669535426716886,Bank Transfer,,Electronics,Online,Not Returned,DHL,,Low
502094,SKU_1942,Backpack,-6,2024-03-22 17:00:00.000000 UTC,64.5,,United Kingdom,0.08,paypall,,Stationery,In-store,Not Returned,UPS,,Low
619163,SKU_1731,White Mug,-6,2020-08-19 09:00:00.000000 UTC,-25.23,,Italy,1.1891470616720752,Credit Card,,Accessories,In-store,Not Returned,UPS,,Low
193070,SKU_1630,Office Chair,-6,2020-02-21 08:00:00.000000 UTC,-30.81,,Portugal,1.2075639713474193,Credit Card,,Accessories,Online,Not Returned,UPS,,Low
206911,SKU_1427,Office Chair,-6,2023-02-18 05:00:00.000000 UTC,43.42,,Spain,0.44,paypall,,Apparel,Online,Not Returned,Royal Mail,,Low
594209,SKU_1634,Wireless Mouse,-6,2021-05-17 10:00:00.000000 UTC,-69.68,,Spain,1.7015662378263636,paypall,,Electronics,In-store,Not Returned,FedEx,,Low
508107,SKU_1176,USB Cable,-6,2023-04-07 05:00:00.000000 UTC,-19.96,,Sweden,1.7533025293912448,Credit Card,,Apparel,In-store,Not Returned,Royal Mail,,Low
886401,SKU_1785,Notebook,-6,2022-05-07 14:00:00.000000 UTC,-86.44,,Germany,1.2588467067786961,Credit Card,,Apparel,Online,Not Returned,FedEx,,Low
101316,SKU_1988,Blue Pen,-6,2023-07-23 09:00:00.000000 UTC,-24.19,,Portugal,1.5209133957173453,paypall,,Electronics,Online,Not Returned,UPS,,Low
827174,SKU_1463,Headphones,-6,2025-07-25 20:00:00.000000 UTC,55.95,,United Kingdom,0.26,paypall,,Electronics,In-store,Not Returned,DHL,,Low
148814,SKU_1090,Backpack,-6,2023-10-07 10:00:00.000000 UTC,79.89,,Belgium,0.27,Credit Card,,Furniture,In-store,Not Returned,UPS,,Low
344936,SKU_1440,Office Chair,-6,2020-10-24 15:00:00.000000 UTC,28.04,,Italy,0.45,paypall,,Furniture,In-store,Not Returned,Royal Mail,,Low
844997,SKU_1989,USB Cable,-6,2023-12-05 02:00:00.000000 UTC,6.21,,Australia,0.1,paypall,,Electronics,Online,Not Returned,UPS,,Low
659367,SKU_1955,USB Cable,-6,2021-10-10 03:00:00.000000 UTC,50.89,,United Kingdom,0.41,Credit Card,,Apparel,In-store,Not Returned,DHL,,Low
875872,SKU_1580,Headphones,-6,2025-07-29 18:00:00.000000 UTC,91.85,,Germany,0.17,Bank Transfer,,Furniture,In-store,Not Returned,Royal Mail,,Low
102953,SKU_1504,Notebook,-6,2022-05-16 14:00:00.000000 UTC,39.37,,Sweden,0.32,paypall,,Apparel,Online,Returned,UPS,,Low
988603,SKU_1494,Blue Pen,-6,2022-12-07 16:00:00.000000 UTC,33.44,,Norway,0.38,Bank Transfer,,Furniture,Online,Not Returned,Royal Mail,,Medium
814814,SKU_1061,Notebook,-6,2022-12-28 17:00:00.000000 UTC,57.52,,France,0.09,paypall,,Electronics,In-store,Not Returned,FedEx,,Medium
298824,SKU_1191,White Mug,-6,2025-06-03 19:00:00.000000 UTC,75.01,,Italy,0.47,paypall,,Apparel,In-store,Not Returned,UPS,,Medium
486213,SKU_1234,Headphones,-6,2020-11-27 20:00:00.000000 UTC,62.84,,Portugal,0.33,Credit Card,,Stationery,Online,Not Returned,Royal Mail,,Medium
207966,SKU_1575,Headphones,-6,2022-09-26 06:00:00.000000 UTC,-2.6,,Netherlands,1.3695395673469268,Credit Card,,Apparel,Online,Not Returned,DHL,,Medium
128669,SKU_1705,White Mug,-6,2022-02-19 16:00:00.000000 UTC,-34.28,,Spain,0.19,Credit Card,,Apparel,In-store,Not Returned,Royal Mail,,Medium
673517,SKU_1775,Office Chair,-6,2023-11-11 17:00:00.000000 UTC,-71.57,,Spain,0.08,paypall,,Furniture,In-store,Not Returned,DHL,,Medium
208991,SKU_1932,USB Cable,-6,2023-05-08 18:00:00.000000 UTC,-51.23,,Sweden,0.07,paypall,,Accessories,Online,Not Returned,UPS,,Medium
862557,SKU_1178,Notebook,-6,2021-03-27 05:00:00.000000 UTC,92.16,,Netherlands,0.26,Bank Transfer,,Furniture,In-store,Not Returned,FedEx,,Medium
273753,SKU_1874,Wall Clock,-6,2023-03-20 12:00:00.000000 UTC,8.52,,Norway,0.25,Bank Transfer,,Accessories,Online,Not Returned,DHL,,Medium
783206,SKU_1970,T-shirt,-6,2022-12-13 13:00:00.000000 UTC,92.49,,Australia,0.47,paypall,,Furniture,In-store,Not Returned,DHL,,Medium
663723,SKU_1610,Wall Clock,-6,2023-03-17 22:00:00.000000 UTC,-49.6,,Spain,1.1476132101091314,Bank Transfer,,Furniture,In-store,Not Returned,UPS,,Medium
920240,SKU_1917,USB Cable,-6,2023-08-04 09:00:00.000000 UTC,-31.55,,Netherlands,1.721755370218808,paypall,,Accessories,Online,Not Returned,Royal Mail,,Medium
287388,SKU_1937,Desk Lamp,-6,2024-06-11 20:00:00.000000 UTC,-77.23,,Sweden,1.9031059337589542,Credit Card,,Accessories,In-store,Not Returned,UPS,,Medium
562970,SKU_1913,Office Chair,-6,2021-05-29 15:00:00.000000 UTC,-20.3,,Spain,0.25,paypall,,Apparel,In-store,Not Returned,DHL,,Medium
148392,SKU_1953,USB Cable,-6,2023-07-11 13:00:00.000000 UTC,-8.74,,Portugal,0.42,Bank Transfer,,Accessories,In-store,Not Returned,Royal Mail,,Medium
472908,SKU_1441,Wall Clock,-6,2022-07-17 00:00:00.000000 UTC,34.12,,Sweden,0.36,Bank Transfer,,Apparel,In-store,Not Returned,Royal Mail,,Medium
644026,SKU_1751,White Mug,-6,2020-09-24 21:00:00.000000 UTC,-33.72,,Germany,0.2,paypall,,Electronics,Online,Not Returned,Royal Mail,,Medium
864797,SKU_1632,Office Chair,-6,2022-07-29 15:00:00.000000 UTC,-44.13,,France,1.5524953911606811,Credit Card,,Furniture,In-store,Not Returned,UPS,,Medium
472900,SKU_1314,Backpack,-6,2024-06-21 03:00:00.000000 UTC,-95.23,,Belgium,1.5998043181576453,Credit Card,,Electronics,In-store,Not Returned,Royal Mail,,Medium
860198,SKU_1970,Notebook,-6,2023-11-14 22:00:00.000000 UTC,-72.7,,Spain,0.12,Credit Card,,Apparel,Online,Not Returned,FedEx,,Medium
475865,SKU_1955,Office Chair,-5,2024-03-27 16:00:00.000000 UTC,-63.51,,Netherlands,1.8322795848130133,paypall,,Accessories,In-store,Not Returned,UPS,,High
901125,SKU_1990,Wireless Mouse,-5,2020-11-01 01:00:00.000000 UTC,49.21,,Spain,0.12,Credit Card,,Electronics,Online,Not Returned,UPS,,High
331617,SKU_1167,Headphones,-5,2022-05-11 00:00:00.000000 UTC,77.63,,Sweden,0.1,Credit Card,,Accessories,In-store,Not Returned,UPS,,High
124691,SKU_1333,Wall Clock,-5,2025-03-28 18:00:00.000000 UTC,-81.2,,Belgium,1.9403342212036363,paypall,,Stationery,In-store,Not Returned,UPS,,High
759436,SKU_1451,Office Chair,-5,2022-02-18 04:00:00.000000 UTC,-53.56,,Norway,0.39,Credit Card,,Electronics,Online,Not Returned,DHL,,High
296582,SKU_1954,Headphones,-5,2022-12-12 06:00:00.000000 UTC,-60.05,,Germany,0.23,Bank Transfer,,Furniture,Online,Not Returned,DHL,,High
251397,SKU_1130,Wireless Mouse,-5,2022-12-06 11:00:00.000000 UTC,24.24,,United Kingdom,0.48,Bank Transfer,,Furniture,In-store,Not Returned,Royal Mail,,High
407558,SKU_1782,Backpack,-5,2022-02-08 07:00:00.000000 UTC,99.32,,Norway,0.08,Bank Transfer,,Furniture,Online,Not Returned,UPS,,High
973523,SKU_1648,Backpack,-5,2023-03-23 19:00:00.000000 UTC,-58.76,,Italy,1.1600438789072105,Bank Transfer,,Apparel,In-store,Not Returned,DHL,,High
739544,SKU_1746,Wireless Mouse,-5,2022-01-10 20:00:00.000000 UTC,-67.86,,Australia,1.7353283786182978,paypall,,Stationery,In-store,Not Returned,DHL,,High
934673,SKU_1772,Headphones,-5,2022-11-04 01:00:00.000000 UTC,7.51,,Italy,0.33,Credit Card,,Apparel,In-store,Not Returned,Royal Mail,,High
774988,SKU_1719,T-shirt,-5,2025-09-01 17:00:00.000000 UTC,80.79,,Spain,0.1,paypall,,Electronics,In-store,Not Returned,DHL,,High
188780,SKU_1585,Wireless Mouse,-5,2021-03-07 03:00:00.000000 UTC,14.06,,Germany,0.31,Credit Card,,Stationery,In-store,Not Returned,DHL,,Low
846084,SKU_1090,T-shirt,-5,2020-05-30 17:00:00.000000 UTC,11.7,,Norway,0.48,Bank Transfer,,Accessories,In-store,Not Returned,FedEx,,Low
643708,SKU_1301,White Mug,-5,2022-05-01 19:00:00.000000 UTC,87.55,,Sweden,0.35,Credit Card,,Accessories,In-store,Not Returned,FedEx,,Low
266020,SKU_1860,Office Chair,-5,2021-09-23 01:00:00.000000 UTC,93.82,,Portugal,0.36,Bank Transfer,,Stationery,Online,Not Returned,Royal Mail,,Low
181823,SKU_1560,Office Chair,-5,2023-05-06 03:00:00.000000 UTC,-55.18,,Belgium,1.5215460010461417,paypall,,Accessories,In-store,Not Returned,UPS,,Low
153072,SKU_1543,USB Cable,-5,2020-05-20 06:00:00.000000 UTC,-65.61,,Netherlands,1.7206269708838029,paypall,,Furniture,In-store,Returned,FedEx,,Low
592508,SKU_1689,Headphones,-5,2021-01-21 18:00:00.000000 UTC,81.2,,Australia,0.05,Credit Card,,Apparel,In-store,Not Returned,FedEx,,Low
848294,SKU_1819,Office Chair,-5,2021-03-22 19:00:00.000000 UTC,94.54,,United States,0.19,Credit Card,,Furniture,In-store,Not Returned,Royal Mail,,Low
549076,SKU_1509,White Mug,-5,2020-07-10 21:00:00.000000 UTC,-59.92,,Belgium,1.3104232115526322,Bank Transfer,,Furniture,Online,Not Returned,DHL,,Low
623253,SKU_1840,Wall Clock,-5,2023-07-06 01:00:00.000000 UTC,-70.41,,Norway,1.4371783771647519,paypall,,Furniture,Online,Not Returned,UPS,,Low
423455,SKU_1664,Blue Pen,-5,2024-12-24 06:00:00.000000 UTC,-54.48,,Sweden,1.4069841125603215,Credit Card,,Electronics,In-store,Not Returned,FedEx,,Low
804107,SKU_1386,Notebook,-5,2020-01-22 04:00:00.000000 UTC,-25.55,,Belgium,1.9926773147419656,Credit Card,,Accessories,Online,Not Returned,DHL,,Low
126515,SKU_1014,Wall Clock,-5,2022-10-03 19:00:00.000000 UTC,-11.3,,United Kingdom,0.36,Bank Transfer,,Electronics,Online,Not Returned,DHL,,Low
168858,SKU_1347,USB Cable,-5,2023-10-30 18:00:00.000000 UTC,-21.4,,Italy,1.9647636957343746,Credit Card,,Furniture,In-store,Not Returned,DHL,,Low
539439,SKU_1371,Wireless Mouse,-5,2020-09-06 14:00:00.000000 UTC,-93.38,,France,1.6213234836742898,Credit Card,,Electronics,Online,Not Returned,DHL,,Low
880237,SKU_1835,T-shirt,-5,2021-02-27 01:00:00.000000 UTC,-3.58,,Belgium,0.5,Credit Card,,Accessories,In-store,Returned,DHL,,Low
710058,SKU_1360,Wireless Mouse,-5,2024-11-22 09:00:00.000000 UTC,-9.12,,United States,0.49,paypall,,Stationery,In-store,Not Returned,FedEx,,Low
388675,SKU_1331,Notebook,-5,2025-02-19 19:00:00.000000 UTC,-64.8,,Italy,1.3655466377238139,Credit Card,,Apparel,Online,Not Returned,FedEx,,Low
403764,SKU_1470,Wireless Mouse,-5,2025-04-17 01:00:00.000000 UTC,-88.54,,Netherlands,1.7906679568527104,Bank Transfer,,Electronics,Online,Not Returned,FedEx,,Medium
904656,SKU_1198,Desk Lamp,-5,2025-04-23 16:00:00.000000 UTC,-81.92,,Italy,0.44,Credit Card,,Accessories,In-store,Not Returned,FedEx,,Medium
643719,SKU_1046,Backpack,-5,2025-04-25 20:00:00.000000 UTC,6.07,,Portugal,0.41,Bank Transfer,,Accessories,Online,Not Returned,FedEx,,Medium
800601,SKU_1356,Desk Lamp,-5,2020-04-06 18:00:00.000000 UTC,-70.2,,Netherlands,0.02,Credit Card,,Electronics,In-store,Returned,Royal Mail,,Medium
823355,SKU_1330,Notebook,-5,2024-02-26 14:00:00.000000 UTC,-71.19,,Portugal,1.5776840718162823,paypall,,Apparel,Online,Not Returned,FedEx,,Medium
415560,SKU_1496,Notebook,-5,2024-02-27 20:00:00.000000 UTC,-83.12,,France,1.8695893458396193,paypall,,Furniture,Online,Not Returned,Royal Mail,,Medium
879383,SKU_1109,Desk Lamp,-5,2020-06-07 12:00:00.000000 UTC,-58.77,,United States,0.35,Credit Card,,Furniture,Online,Not Returned,DHL,,Medium
638908,SKU_1690,Headphones,-5,2022-07-01 09:00:00.000000 UTC,-68.24,,Portugal,0.32,Credit Card,,Accessories,In-store,Not Returned,UPS,,Medium
230349,SKU_1975,USB Cable,-5,2025-01-28 01:00:00.000000 UTC,-36.14,,France,1.0038707277279242,Bank Transfer,,Electronics,Online,Returned,DHL,,Medium
506491,SKU_1606,Wall Clock,-5,2021-02-26 18:00:00.000000 UTC,-57.41,,United Kingdom,1.7649023877901595,Bank Transfer,,Stationery,Online,Not Returned,DHL,,Medium
678316,SKU_1233,Desk Lamp,-5,2020-03-20 04:00:00.000000 UTC,-1.49,,Germany,1.332088265012199,Bank Transfer,,Stationery,Online,Not Returned,Royal Mail,,Medium
712082,SKU_1232,Notebook,-5,2021-05-18 18:00:00.000000 UTC,-30.13,,Norway,1.3064509701487679,Bank Transfer,,Accessories,Online,Returned,Royal Mail,,Medium
305107,SKU_1668,Backpack,-4,2025-02-06 02:00:00.000000 UTC,-46.94,,Spain,0.45,paypall,,Stationery,In-store,Not Returned,UPS,,High
762222,SKU_1551,Blue Pen,-4,2021-02-23 23:00:00.000000 UTC,-75.19,,Germany,1.9859612535096773,Credit Card,,Accessories,In-store,Not Returned,FedEx,,High
224716,SKU_1078,Notebook,-4,2022-04-27 23:00:00.000000 UTC,61.2,,Australia,0.28,Credit Card,,Electronics,Online,Not Returned,FedEx,,High
342556,SKU_1073,Headphones,-4,2021-06-28 02:00:00.000000 UTC,-50.04,,Australia,0.25,Bank Transfer,,Stationery,Online,Returned,UPS,,High
323009,SKU_1021,White Mug,-4,2021-07-31 23:00:00.000000 UTC,-22.85,,Norway,0.08,Bank Transfer,,Apparel,In-store,Not Returned,Royal Mail,,High
322320,SKU_1043,Wall Clock,-4,2020-03-09 23:00:00.000000 UTC,82.02,,France,0.18,paypall,,Apparel,Online,Not Returned,UPS,,High
259380,SKU_1797,Backpack,-4,2020-06-26 04:00:00.000000 UTC,-63.59,,Australia,1.2367097656676127,paypall,,Stationery,Online,Not Returned,UPS,,High
755362,SKU_1424,Backpack,-4,2021-05-09 19:00:00.000000 UTC,19.98,,Sweden,0.34,Credit Card,,Furniture,In-store,Not Returned,FedEx,,High
229516,SKU_1350,Wireless Mouse,-4,2022-05-22 17:00:00.000000 UTC,-37.92,,Norway,0.13,Bank Transfer,,Stationery,In-store,Not Returned,Royal Mail,,High
433638,SKU_1296,White Mug,-4,2023-03-16 18:00:00.000000 UTC,86.83,,United Kingdom,0.29,paypall,,Furniture,Online,Not Returned,Royal Mail,,High
423973,SKU_1048,Wall Clock,-4,2022-10-05 19:00:00.000000 UTC,-38.4,,Belgium,0.27,paypall,,Accessories,In-store,Not Returned,Royal Mail,,High
679885,SKU_1532,Desk Lamp,-4,2022-03-18 02:00:00.000000 UTC,76.12,,Spain,0.44,paypall,,Apparel,Online,Not Returned,UPS,,High
790907,SKU_1596,Office Chair,-4,2020-02-06 15:00:00.000000 UTC,-88.61,,Australia,1.1396455477557932,Bank Transfer,,Apparel,Online,Not Returned,Royal Mail,,High
525659,SKU_1727,Wall Clock,-4,2020-10-11 05:00:00.000000 UTC,-85.9,,Portugal,0.12,paypall,,Electronics,In-store,Returned,FedEx,,High
976122,SKU_1531,Wireless Mouse,-4,2022-01-23 19:00:00.000000 UTC,66.01,,Spain,0.45,Bank Transfer,,Furniture,Online,Not Returned,DHL,,High
748610,SKU_1430,Headphones,-4,2024-08-18 03:00:00.000000 UTC,75.96,,Italy,0.47,Credit Card,,Stationery,Online,Not Returned,FedEx,,High
799848,SKU_1527,Desk Lamp,-4,2022-10-28 01:00:00.000000 UTC,8.58,,United States,0.03,Bank Transfer,,Stationery,Online,Returned,FedEx,,High
999622,SKU_1361,USB Cable,-4,2025-01-31 05:00:00.000000 UTC,-54.66,,France,1.9146412692802444,paypall,,Furniture,Online,Not Returned,FedEx,,High
910701,SKU_1893,Office Chair,-4,2025-04-21 05:00:00.000000 UTC,-95.72,,Norway,1.2864144790275764,Credit Card,,Electronics,Online,Not Returned,Royal Mail,,High
189074,SKU_1883,Wall Clock,-4,2023-05-19 10:00:00.000000 UTC,-29.87,,Portugal,1.9458123066329638,Credit Card,,Furniture,Online,Not Returned,UPS,,High
761990,SKU_1412,Blue Pen,-4,2023-07-21 14:00:00.000000 UTC,-60.52,,Portugal,0.42,Bank Transfer,,Apparel,In-store,Not Returned,DHL,,Low
